x_axis,original_from_screenshot_cm,baseline_slow,wave_raw,wave_clean,wave_freq_hz,wave_period_s,baseline_cutoff_hz,baseline_tau_s,cleanup_cutoff_hz,slope_rms,slope_threshold,freq_valid,schmitt_state
28150.78305376193,23.19409768486773,24.926165337023576,-1.7320676521558447,-4.033250484345125,0.13983808965749203,7.151127439235749,0.03495952241437301,4.552549122537827,0.03495952241437301,4.641283600763586,1.3923850802290758,True,-1
28151.0564570342,23.896097176047466,24.868515161749233,-0.9724179857017674,-3.090386086983519,0.1341088844109535,7.456627533606743,0.033527221102738376,4.747036523074565,0.033527221102738376,4.580698204327349,1.3742094612982045,True,1
28151.329860306465,25.3702961075249,24.89659850668585,0.4736976008390492,-1.5522450538374022,0.1341088844109535,7.456627533606743,0.033527221102738376,4.747036523074565,0.033527221102738376,4.5807637131001915,1.3742291139300573,True,1
28151.60326357873,27.1954947845922,25.025261616932394,2.1702331676598057,0.1362149567445079,0.1341088844109535,7.456627533606743,0.033527221102738376,4.747036523074565,0.033527221102738376,4.641767150372362,1.3925301451117087,True,1
28151.876666851,29.020693461659494,25.248875310541692,3.7718181511178024,1.6405398996150158,0.1341088844109535,7.456627533606743,0.033527221102738376,4.747036523074565,0.033527221102738376,4.7179537805826515,1.4153861341747953,True,1
28152.150070123265,30.916092087844767,25.566054360339127,5.35003772750564,3.038614069140385,0.1341088844109535,7.456627533606743,0.033527221102738376,4.747036523074565,0.033527221102738376,4.804132909748526,1.441239872924558,True,1
28152.42347339553,32.81149071403004,25.97156216219969,6.839928551830354,4.275056519147606,0.1341088844109535,7.456627533606743,0.033527221102738376,4.747036523074565,0.033527221102738376,4.889494544218441,1.4668483632655323,True,1
28152.6968766678,34.70688934021531,26.460455190806762,8.24643414940855,5.3635801964314,0.1341088844109535,7.456627533606743,0.033527221102738376,4.747036523074565,0.033527221102738376,4.9714841152807745,1.4914452345842324,True,1
28152.970279940066,36.39168811904666,27.01627988346924,9.37540823557742,6.1291832878007035,0.1341088844109535,7.456627533606743,0.033527221102738376,4.747036523074565,0.033527221102738376,5.0242408032237655,1.5072722409671295,True,1
28153.24368321233,37.51488730493424,27.603859017458397,9.911028287475844,6.291792023308558,0.1341088844109535,7.456627533606743,0.033527221102738376,4.747036523074565,0.033527221102738376,5.0131011183112815,1.5039303354933844,True,1
28153.5170864846,38.49768659258586,28.21355757227969,10.284129020306167,6.291876435343181,0.1341088844109535,7.456627533606743,0.033527221102738376,4.747036523074565,0.033527221102738376,4.979000481316181,1.493700144394854,True,1
28153.790489756862,39.48048588023748,28.844137582756773,10.636348297480708,6.272243346948747,0.1341088844109535,7.456627533606743,0.033527221102738376,4.747036523074565,0.033527221102738376,4.94053634277538,1.4821609028326141,True,1
28154.063893029128,40.04208547318126,29.470856942741488,10.571228530439772,5.859727382371264,0.1341088844109535,7.456627533606743,0.033527221102738376,4.747036523074565,0.033527221102738376,4.8777981160530235,1.463339434815907,True,1
28154.3372963014,39.129486134647614,30.029948842050228,9.099537292597386,4.134033696196363,0.13884424269244355,7.2023152030518,0.03471106067311089,4.585136265086407,0.03471106067311089,4.807247955629363,1.4421743866888088,True,-1
28154.610699573663,37.72548715228815,30.47540678897223,7.250080363315924,2.1523335325693944,0.13884424269244355,7.2023152030518,0.03471106067311089,4.585136265086407,0.03471106067311089,4.791085298593793,1.4373255895781378,True,-1
28154.88410284593,36.39168811904666,30.8178720498151,5.573816069231562,0.44851186471575755,0.13884424269244355,7.2023152030518,0.03471106067311089,4.585136265086407,0.03471106067311089,4.789083106908967,1.43672493207269,True,-1
28155.157506118197,34.70688934021531,31.04298868076811,3.663900659447201,-1.376809875778238,0.13884424269244355,7.2023152030518,0.03471106067311089,4.585136265086407,0.03471106067311089,4.8263880928755105,1.447916427862653,True,-1
28155.43090939046,33.02209056138396,31.157549433368843,1.8645411280151194,-2.9923161345510048,0.13884424269244355,7.2023152030518,0.03471106067311089,4.585136265086407,0.03471106067311089,4.873298876756097,1.4619896630268292,True,-1
28155.70431266273,31.337291782552605,31.167953859234395,0.16933792331820996,-4.416181239573387,0.13884424269244355,7.2023152030518,0.03471106067311089,4.585136265086407,0.03471106067311089,4.921096107790676,1.4763288323372028,True,-1
28155.977715934994,29.722692952839225,31.084294610175593,-1.3616016573363687,-5.6028704086374415,0.13884424269244355,7.2023152030518,0.03471106067311089,4.585136265086407,0.03471106067311089,4.959735866719537,1.487920760015861,True,-1
28156.25111920726,28.66969371606963,30.944524900302614,-2.2748311842329834,-6.138914041287065,0.13884424269244355,7.2023152030518,0.03471106067311089,4.585136265086407,0.03471106067311089,4.941663736898454,1.4824991210695362,True,-1
28156.524522479525,27.82729432665396,30.764083315132332,-2.936788988478373,-6.407201865928911,0.13884424269244355,7.2023152030518,0.03471106067311089,4.585136265086407,0.03471106067311089,4.898096560375035,1.4694289681125106,True,-1
